Survived,ID
1.1353333333333333,160
1.0,161
1.57,162
1.0955246603066384,163
1.0760822006510862,164
1.0,165
1.0,166
1.0,167
1.0,168
1.0,169
1.0,170
1.0925692793741573,171
1.0,172
1.508413565402153,173
1.6897146156725804,174
2.5520342224019883,175
1.200476411402495,176
1.0,177
1.0,178
1.0,179
1.4753333333333334,180
1.0,181
1.0,182
1.0,183
1.0,184
1.0227380952380953,185
1.0,186
1.0,187
1.0,188
1.0174098854362013,189
0.9376578515445657,190
0.8768871723912305,191
1.0043181818181819,192
1.0,193
1.0,194
1.3124336219336223,195
1.0,196
1.3192407492309848,197
1.021932249249778,198
1.0202705627705628,199
1.0202705627705628,200
1.1201785714285715,201
1.0906827380136208,202
1.0,203
1.0,204
1.0,205
1.0,206
0.98,207
1.0408192257236522,208
1.0,209
1.0,210
1.0,211
1.0,212
1.0,213
1.0,214
1.0,215
1.0,216
1.0,217
1.228250900606029,218
1.0594027474645535,219
1.0,220
1.0494467756140897,221
1.1390430707503878,222
1.0,223
1.1964011613302439,224
1.0,225
1.0,226
0.9643237416178593,227
1.0,228
1.0,229
1.321333333333334,230
1.0403734665288444,231
1.0,232
1.1032775002775008,233
0.7583001443001441,234
0.6573217893217894,235
1.0929166413651714,236
1.223994055455097,237
1.0,238
1.235309248952245,239
1.0,240
1.0,241
1.0096309523809524,242
0.9790056497175142,243
1.0,244
1.0,245
1.0659336104151,246
1.0,247
1.1403783745597258,248
1.0047222222222223,249
1.0,250
1.0026410256410256,251
1.1616727946546062,252
1.2073739669482395,253
1.0,254
1.4540785140212387,255
1.72,256
1.0,257
1.0,258
1.0,259
1.3781666666666665,260
1.0,261
1.0,262
1.0,263
1.0,264
1.0,265
1.0,266
1.0,267
1.0,268
1.0,269
1.1632947399103348,270
1.0,271
1.0,272
1.0,273
1.5912126459990676,274
1.0,275
1.0,276
1.0738989866721362,277
1.0007142857142857,278
1.0,279
1.0,280
1.0,281
1.0,282
1.0,283
1.0,284
1.00199096225412,285
1.0,286
1.0,287
1.0,288
1.0,289
1.0,290
1.0135833333333333,291
1.0,292
1.0,293
1.0,294
1.1446119312613805,295
1.0,296
1.065858274599879,297
1.0,298
1.0,299
1.0,300
1.1527738942720764,301
1.0997177544677548,302
1.0,303
1.0,304
1.0,305
1.0,306
1.0,307
1.0,308
1.71,309
1.2733333333333334,310
1.0,311
1.0,312
1.0,313
1.0,314
1.005,315
1.0075,316
1.21325,317
1.0,318
1.0,319
1.0,320
1.0,321
1.0,322
1.0,323
1.0,324
1.00125,325
1.0,326
1.1464808415953973,327
1.01508103008103,328
1.0,329
1.285462481962482,330
1.0,331
1.0,332
1.0,333
1.0,334
1.0,335
1.0047508741258742,336
1.131048895548896,337
1.0,338
1.015,339
1.0,340
1.0,341
1.0,342
1.0958612441480091,343
1.0013333333333334,344
0.859422163237818,345
1.0840174887435643,346
1.0548601458797502,347
1.0,348
1.0,349
1.0,350
1.0,351
1.0,352
1.0,353
1.0,354
0.986,355
0.9813333333333334,356
1.0,357
1.0,358
1.0,359
1.0,360
1.0347318015018514,361
1.0,362
1.0,363
1.1170324204303355,364
1.0,365
1.0,366
1.0,367
1.06,368
1.0,369
1.0,370
1.14,371
1.6449166666666668,372
1.0,373
1.101799649541206,374
1.0501965339721469,375
1.0,376
1.0,377
1.0,378
1.0327278826548827,379
1.5132117604617608,380
1.0,381
1.0,382
1.0,383
1.0,384
1.0,385
1.0,386
1.52,387
1.0,388
1.0,389
1.0,390
1.0,391
1.0220931527255237,392
1.0,393
1.03,394
1.061505701754386,395
1.0893153003352283,396
1.3123098711682195,397
1.0016666666666667,398
1.0,399
1.0,400
1.0,401
1.0910409933204053,402
1.167114385700299,403
1.0,404
1.0,405
1.0046153846153847,406
1.0,407
1.0,408
1.004427999631947,409
1.0,410
1.0907187934614406,411
1.0,412
1.0,413
1.0,414
1.1685825919294057,415
1.0,416
1.0,417
1.0168089520128993,418
1.0,419
1.0,420
1.0,421
1.0,422
1.075689264167206,423
1.0,424
1.0,425
1.0098,426
1.0,427
1.079088592175263,428
1.269938716512246,429
1.1370771801051072,430
1.0,431
1.0,432
0.9566666666666666,433
1.0,434
1.0,435
1.0,436
1.0,437
1.0430048376651477,438
1.0,439
1.2118030303030307,440
1.7549011674599908,441
1.0,442
1.0,443
1.0008939393939393,444
1.0,445
1.0,446
1.0,447
1.0,448
1.0,449
1.0,450
1.0,451
1.0,452
0.9925465838509316,453
1.0,454
1.0,455
1.0,456
1.0,457
1.3035125511743164,458
0.8876338563091081,459
3.0448503509540696,460
1.1339062475155155,461
1.00125,462
1.0370519303725971,463
1.133336271644231,464
1.06,465
1.0,466
1.0,467
1.0,468
1.0497446727786082,469
1.0,470
1.1017948715803727,471
1.0,472
1.0,473
1.0,474
1.0,475
1.0,476
1.0,477
1.0028571428571427,478
1.0,479
1.0,480
1.0391633921633923,481
1.0033333333333332,482
1.001577380952381,483
1.0623129634415795,484
1.0,485
1.0959272281820527,486
1.0,487
1.0058333333333334,488
1.2385135746323392,489
1.0,490
1.0,491
1.0,492
1.0,493
1.0,494
1.0,495
1.0,496
1.0,497
3.0461302308802307,498
1.05,499
1.0,500
1.0,501
1.0,502
1.0156666666666667,503
1.6351924048594275,504
1.0888813590800401,505
1.0356715986886957,506
1.0,507
1.1380420592479419,508
1.0,509
1.0,510
1.0,511
1.0,512
1.0,513
1.0,514
1.0,515
1.0,516
1.0,517
1.0,518
1.0,519
1.0,520
1.2791435501696669,521
1.0,522
1.0,523
0.9891666666666665,524
1.081660568791374,525
1.0345322068185387,526
1.0,527
1.0,528
1.0,529
1.004427999631947,530
1.0976923912067789,531
1.0,532
1.0,533
1.0,534
1.0,535
1.4057656923607242,536
1.0,537
1.3556578322314383,538
1.0,539
1.721676748714217,540
1.0,541
1.1045348914856257,542
1.0,543
1.0,544
1.0,545
1.0,546
1.0016666666666667,547
1.0,548
1.0031435732397262,549
1.0,550
1.0,551
1.2377501709725505,552
1.0006845238095239,553
1.0,554
1.0,555
1.0,556
1.0,557
1.0,558
1.0,559
1.0,560
1.2771414477029317,561
1.0,562
1.0196809692881619,563
1.0211150631366652,564
1.0,565
1.0,566
1.0,567
1.0,568
1.0,569
1.02,570
1.0,571
1.0,572
1.0,573
1.0,574
1.0,575
1.0,576
1.0,577
7.712417007485117,578
1.0,579
1.0,580
1.0,581
1.0,582
1.0,583
1.0,584
1.0,585
1.1218697691197697,586
1.3625690862509408,587
1.5332961123312037,588
1.0,589
1.0,590
1.0,591
1.1378902496245173,592
1.0,593
1.114608145939029,594
1.109344692980035,595
1.0,596
1.0,597
1.0,598
1.0,599
1.0,600
1.0,601
1.0307430555555555,602
1.0,603
1.001764705882353,604
1.0,605
1.0,606
1.04,607
1.0,608
1.0,609
1.0,610
1.0,611
1.0067857142857144,612
1.0097268907563026,613
1.0,614
1.3641154678654681,615
1.0,616
1.0,617
1.0063333333333333,618
1.0,619
1.0,620
1.187669043374926,621
1.3783333333333332,622
1.4825574422997028,623
1.0,624
1.0125654761904763,625
1.0,626
1.0,627
1.0,628
1.0,629
1.0,630
1.0,631
1.0,632
0.7638990453990455,633
1.0254858819218104,634
1.0,635
1.0,636
1.0,637
1.068154195531888,638
1.0,639
1.0,640
1.0,641
1.0,642
0.9944415932235351,643
1.0010526315789474,644
1.0,645
1.0,646
0.9942857142857143,647
1.0,648
1.0,649
1.0,650
1.055370522837144,651
1.0,652
1.0,653
1.085066654535695,654
1.0,655
1.0,656
1.0,657
1.0,658
1.0,659
1.0,660
1.0,661
1.126465367965368,662
1.0281067993542279,663
1.0,664
1.2188877138130718,665
1.0,666
1.0,667
1.0,668
1.0,669
1.0,670
1.0,671
1.2260552364302364,672
1.0009601609054386,673
1.0163214285714286,674
1.0285647818365211,675
1.307633394383395,676
1.0262355300162425,677
0.9999391025641025,678
1.0887559137199234,679
1.0,680
1.0,681
1.654289858696946,682
1.0,683
1.0,684
1.0,685
1.0,686
1.0,687
1.0,688
1.0,689
1.0,690
1.0,691
1.0,692
1.0,693
1.0,694
1.0,695
1.0,696
1.0,697
1.0,698
1.0,699
1.0,700
1.0,701
1.0,702
1.199952380952381,703
1.0,704
1.0,705
1.0,706
1.0,707
1.4731666666666667,708
1.065899848647999,709
1.0,710
1.0,711
1.0,712
1.2224312631812633,713
1.03,714
1.0,715
1.0,716
1.07,717
1.0,718
1.0,719
1.0,720
1.0,721
1.0,722
1.0530667714599113,723
1.0,724
1.0,725
1.0,726
1.03,727
1.0,728
1.0,729
1.0,730
0.5900952380952382,731
1.0515666009608864,732
0.9853333333333333,733
1.0,734
1.0,735
1.0,736
1.0,737
1.0,738
1.0,739
1.0,740
1.0,741
1.0,742
1.0791666666666668,743
1.3099285714285716,744
1.0075,745
1.0,746
1.0,747
1.0,748
1.0,749
1.0,750
1.0,751
1.0,752
1.0,753
2.121843115218114,754
0.5705815295815297,755
1.0,756
1.0,757
1.0041171703496423,758
1.0,759
1.0798025817936492,760
1.0519643849291593,761
1.0,762
1.0,763
1.0,764
1.0,765
1.0033333333333332,766
1.1644937839937841,767
1.070296753083518,768
1.2043323253543847,769
1.0,770
1.0,771
1.0,772
1.0,773
1.0,774
1.0,775
1.0,776
1.0,777
1.006,778
1.006,779
1.071,780
1.4334999999999996,781
1.0,782
1.0,783
1.0358412698412698,784
1.0,785
1.155068043068043,786
1.0,787
1.0,788
1.0,789
1.0,790
1.0358412698412698,791
1.0358412698412698,792
1.1450068265068267,793
1.0,794
1.0,795
1.0604227804359383,796
1.069639110889111,797
1.069639110889111,798
1.0,799
1.0,800
1.0,801
1.0,802
1.0,803
1.0,804
1.0,805
1.0,806
1.0,807
1.0,808
1.0,809
1.1261225108164459,810
1.0,811
1.0,812
1.0,813
1.0,814
1.0,815
1.097480580457922,816
1.0,817
1.0,818
1.0,819
1.0,820
1.0,821
1.0,822
1.0,823
1.0,824
1.0,825
1.0,826
1.0,827
1.0,828
1.0,829
1.0,830
1.0,831
1.0,832
1.0426026434527527,833
1.0,834
1.0,835
1.0,836
1.0,837
1.0,838
1.0,839
1.0,840
1.0,841
1.0,842
1.0,843
1.0,844
1.0025396825396826,845
1.0122619047619048,846
1.0,847
1.0,848
1.004386446886447,849
1.0,850
1.0,851
1.0,852
1.0,853
1.0,854
1.0,855
1.00025,856
1.0213385146621088,857
1.0,858
1.0,859
1.0,860
1.0,861
1.0,862
1.0,863
1.0026315789473685,864
1.0,865
1.0,866
1.0,867
1.0428457181389805,868
1.0,869
1.1071781559943326,870
0.99,871
1.0,872
1.093296399463969,873
1.0,874
1.0,875
1.0070000000000001,876
1.0,877
1.0,878
1.0,879
1.0,880
1.0,881
1.0,882
1.3371190476190478,883
1.0,884
1.0,885
1.0,886
1.0,887
1.053489419636092,888
1.0,889
1.0,890
1.0,891
1.0178210025268852,892
1.0,893
1.0,894
1.0,895
1.1179166666666667,896
1.0,897
1.0055555555555555,898
1.0,899
1.0,900
1.0,901
1.0,902
1.0,903
1.0,904
1.0124285714285715,905
1.1447089653364102,906
1.0,907
1.0,908
1.0,909
1.0,910
1.01,911
1.0,912
1.0982890761796475,913
0.6602698412698413,914
1.0,915
1.0,916
1.0,917
1.0,918
1.1305201742701747,919
1.0,920
1.291457864620937,921
1.0,922
1.1854023199023198,923
1.0,924
1.0,925
1.0,926
1.0,927
1.0,928
1.0,929
1.0,930
1.0,931
1.0,932
1.0,933
1.0971900029620663,934
1.0,935
1.0,936
1.1221868924091847,937
1.0,938
1.0,939
1.0,940
1.0,941
1.0,942
1.0,943
1.0,944
1.0,945
1.0,946
1.0,947
1.0,948
1.0030241327300151,949
1.0308333333333335,950
0.8195714285714285,951
1.0,952
1.023984126984127,953
1.0,954
1.0,955
1.8205913991602356,956
1.01,957
1.6634758906883709,958
1.0,959
1.2,960
1.0,961
1.0,962
1.0,963
0.8898787878787878,964
1.0,965
1.0,966
1.0233333333333332,967
1.0,968
1.0,969
1.0,970
1.0,971
1.0,972
1.0579996374137364,973
1.0,974
1.0,975
1.0,976
1.9826746031746034,977
1.0,978
1.240165551991694,979
1.0,980
1.0,981
1.0,982
1.0117142857142856,983
1.0033333333333334,984
1.0688672950401596,985
1.0,986
1.0726516104301551,987
1.0202705627705628,988
1.0202705627705628,989
0.9376578515445657,990
1.0,991
1.0,992
1.005,993
0.9633333333333334,994
0.8565003946387,995
1.1005870769278845,996
1.0,997
1.0,998
1.0,999
1.0,1000
1.0,1001
1.0,1002
1.0,1003
0.4214761904761905,1004
1.0,1005
1.0,1006
1.00125,1007
1.0,1008
1.0,1009
1.0,1010
1.0,1011
1.031232520341018,1012
1.389433628874581,1013
1.0066666666666668,1014
1.0202705627705628,1015
0.424504482280361,1016
0.8766666666666666,1017
1.0,1018
1.0149765813638552,1019
1.0,1020
1.0233333333333332,1021
1.0,1022
1.0798482066030022,1023
1.0,1024
1.0,1025
1.0,1026
1.02925,1027
1.0,1028
1.0,1029
1.1609898989898992,1030
1.0558333333333334,1031
1.5643497074820598,1032
1.0,1033
1.0,1034
1.0,1035
1.0,1036
1.0940799062049065,1037
1.0675793372308917,1038
1.0,1039
1.0,1040
1.0,1041
1.0,1042
1.0,1043
1.0470236356159206,1044
1.0,1045
1.0,1046
1.0,1047
1.2078839156592054,1048
1.0226666666666666,1049
1.0,1050
1.0,1051
1.0,1052
1.0,1053
1.0,1054
1.0699758431283204,1055
1.0,1056
1.11,1057
1.0,1058
1.0585743264623826,1059
1.0,1060
1.0,1061
1.2789429048763414,1062
1.2492261904761905,1063
1.0,1064
1.0,1065
1.1135780412398064,1066
1.0,1067
1.0,1068
1.0165,1069
1.0,1070
1.0,1071
1.058857142857143,1072
1.0,1073
1.0,1074
1.0,1075
1.0,1076
1.0,1077
1.0,1078
1.0,1079
1.353857843137255,1080
0.9583333333333335,1081
1.0418435771744594,1082
1.0,1083
1.0,1084
1.0,1085
1.0090000000000001,1086
1.0,1087
1.0,1088
1.076204186421845,1089
1.3029682539682539,1090
1.005672619047619,1091
1.1058128538128538,1092
1.9827175488225202,1093
1.0926785714285716,1094
1.0,1095
1.0119487734487733,1096
1.0,1097
1.0756043066410719,1098
1.0,1099
1.1721562049062049,1100
1.0013333333333332,1101
1.0032222222222222,1102
1.0,1103
1.2359914529914533,1104
1.0,1105
1.0,1106
1.0,1107
1.0,1108
1.0,1109
1.163984870598958,1110
1.0,1111
1.0645285222584662,1112
1.0,1113
1.0,1114
1.04,1115
1.0,1116
0.9766666666666667,1117
1.0,1118
1.0,1119
1.0,1120
1.0,1121
1.0,1122
1.0579996374137364,1123
0.24293650793650798,1124
1.0,1125
1.0,1126
1.1679249639249647,1127
1.0,1128
0.9913333333333333,1129
1.0,1130
1.0,1131
1.0,1132
1.0,1133
1.082183724125742,1134
1.0,1135
1.1132309104294404,1136
1.2120283315844989,1137
1.0,1138
1.0011503496503495,1139
1.4851127865387834,1140
0.9980329502301124,1141
1.0,1142
1.0,1143
1.0,1144
1.0,1145
1.1697707747170498,1146
1.0,1147
1.0668030303030305,1148
1.0,1149
1.0,1150
1.0,1151
1.0,1152
1.0,1153
1.0,1154
1.0,1155
1.0,1156
2.040977863639629,1157
1.0590352859141758,1158
1.3302857142857143,1159
1.0,1160
1.0,1161
1.0,1162
1.0,1163
1.0,1164
1.0,1165
1.0,1166
1.0,1167
1.0028571428571427,1168
1.0,1169
1.0,1170
1.0,1171
1.0,1172
1.1630302209177805,1173
1.0,1174
1.0,1175
1.0,1176
1.0,1177
1.0,1178
1.0,1179
1.0,1180
1.0025,1181
1.0,1182
0.8664653679653681,1183
1.0042857142857142,1184
1.005,1185
1.0,1186
1.0,1187
1.0,1188
1.0,1189
1.0,1190
1.01,1191
1.0,1192
1.0,1193
1.0,1194
0.8647101442544232,1195
1.0,1196
1.0,1197
1.0,1198
1.0,1199
1.0,1200
1.0,1201
1.137664335664336,1202
1.0,1203
1.0,1204
0.9623502861167935,1205
1.0,1206
0.871809718059718,1207
1.0,1208
1.7895709013209014,1209
1.0,1210
1.0,1211
0.9926048340355975,1212
1.0841438387463933,1213
1.0,1214
1.0,1215
1.0,1216
1.0,1217
1.2155753968253973,1218
1.0156289625407273,1219
1.0,1220
1.0,1221
1.0,1222
1.0,1223
1.0,1224
1.0,1225
1.0,1226
1.0,1227
1.0,1228
1.0,1229
1.16,1230
1.0,1231
1.0,1232
1.0,1233
1.0103333333333333,1234
1.0,1235
1.0,1236
1.0,1237
1.0,1238
1.0,1239
1.0,1240
1.0877904317904319,1241
1.0,1242
1.0,1243
1.0198333333333334,1244
1.0,1245
1.0494038514693331,1246
1.0347800248453831,1247
1.0,1248
1.0003125,1249
1.0,1250
1.0,1251
1.2526847253194,1252
1.0,1253
1.0,1254
1.8856122879833523,1255
1.0940678332750566,1256
1.0,1257
1.0,1258
1.007874883286648,1259
1.0159855107594877,1260
1.0,1261
1.0,1262
1.1454933785109889,1263
1.0205740933136247,1264
1.3061517230189832,1265
1.0,1266
1.0895090961436398,1267
1.0,1268
1.0,1269
1.0,1270
1.0,1271
1.0,1272
1.0,1273
1.0,1274
1.0,1275
1.0,1276
1.0,1277
1.0,1278
1.0,1279
1.098242134318483,1280
1.0,1281
1.0,1282
1.0428333333333333,1283
1.0,1284
1.1123311021599123,1285
1.0,1286
1.0,1287
1.0,1288
1.0,1289
1.0,1290
1.125301288440652,1291
1.0,1292
1.0,1293
1.0,1294
1.0,1295
1.0,1296
1.0016666666666667,1297
1.0,1298
1.0,1299
1.0,1300
1.117083881508752,1301
1.0,1302
1.0801785714285714,1303
1.0,1304
1.005,1305
1.0,1306
1.2355342990342997,1307
1.0,1308
1.0,1309
1.0,1310
1.0,1311
1.0449226375133476,1312
1.0,1313
1.0,1314
1.0,1315
1.0,1316
1.0,1317
1.0,1318
1.0,1319
1.0,1320
1.083,1321
1.0,1322
1.0,1323
1.0,1324
1.0,1325
1.0,1326
0.9983333333333333,1327
1.0,1328
1.0,1329
1.0,1330
1.0,1331
0.9908234126984128,1332
1.5313234674945786,1333
1.0,1334
1.0,1335
1.007232905982906,1336
1.0,1337
0.9971428571428572,1338
1.0,1339
1.0,1340
1.0076666666666667,1341
1.0,1342
1.0066785714285715,1343
1.0,1344
1.0,1345
1.0105238095238096,1346
1.0,1347
1.0,1348
1.0,1349
1.0,1350
1.01,1351
1.0,1352
1.0,1353
1.0,1354
1.0,1355
1.0,1356
1.0,1357
1.0,1358
1.0,1359
1.0290000000000001,1360
1.0376666666666667,1361
1.0,1362
1.0,1363
1.0,1364
1.0,1365
1.0,1366
1.0,1367
1.0,1368
1.0,1369
1.0689971139971142,1370
1.0,1371
1.0,1372
1.0,1373
1.0,1374
1.0,1375
1.0,1376
1.0,1377
1.2242934532787475,1378
1.0,1379
1.0197500000000002,1380
1.0,1381
1.0,1382
1.0,1383
1.0,1384
1.005,1385
1.0,1386
1.0,1387
1.0,1388
1.0,1389
1.0,1390
1.0,1391
1.2225039682539687,1392
1.0,1393
1.0,1394
1.0,1395
1.0,1396
1.0,1397
1.0,1398
1.0,1399
1.55,1400
1.0032495894909688,1401
1.0,1402
1.3674345272472694,1403
1.0,1404
1.005672619047619,1405
1.0,1406
1.0,1407
1.0,1408
1.0,1409
1.0,1410
1.0,1411
1.0,1412
1.0,1413
1.0,1414
1.0,1415
1.0,1416
1.0,1417
1.0,1418
1.0201233766233766,1419
1.0,1420
1.0,1421
1.0,1422
1.0,1423
1.0,1424
1.0,1425
1.0,1426
1.0,1427
1.0,1428
1.0,1429
1.0,1430
1.0,1431
1.0,1432
1.0,1433
0.9891428571428571,1434
1.0,1435
1.0,1436
1.0,1437
1.0,1438
1.0,1439
1.0,1440
1.0,1441
1.0,1442
1.0,1443
1.0789646464646465,1444
1.0,1445
1.0226666666666666,1446
1.254,1447
1.0,1448
1.0,1449
1.0,1450
1.5136111111111115,1451
1.0,1452
1.0,1453
1.0,1454
1.0,1455
1.0,1456
1.001,1457
1.025875,1458
1.0,1459
1.0,1460
1.0,1461
1.0,1462
1.0,1463
1.0,1464
1.0,1465
1.0,1466
0.8028962806242153,1467
0.995,1468
1.0,1469
1.0,1470
1.0,1471
1.0,1472
1.0,1473
1.0,1474
1.0705587265634413,1475
1.0,1476
1.0,1477
0.9966570048309178,1478
1.0017903381642512,1479
1.0,1480
1.0973176165939327,1481
1.0,1482
1.0,1483
1.0,1484
1.0,1485
1.0,1486
1.0,1487
1.0,1488
1.0,1489
0.9765714285714285,1490
1.0,1491
1.0,1492
1.0,1493
1.0,1494
1.0762222222222222,1495
1.0,1496
1.2025126698144388,1497
1.294612813344675,1498
1.0,1499
1.0,1500
1.0,1501
1.0590321900321897,1502
1.0198333333333334,1503
1.0,1504
1.0,1505
1.0,1506
1.0,1507
1.0,1508
1.0,1509
1.0,1510
1.0,1511
0.6133333333333334,1512
1.0,1513
1.0,1514
1.0,1515
1.0,1516
1.0,1517
1.0,1518
1.0,1519
1.0,1520
1.0,1521
1.0,1522
1.0,1523
1.0,1524
1.0,1525
1.0,1526
1.0086904761904762,1527
1.0,1528
1.0,1529
1.0,1530
1.0,1531
1.0025,1532
1.0,1533
1.0,1534
1.0,1535
1.0,1536
1.0,1537
1.0,1538
1.0,1539
1.0,1540
1.0,1541
0.8956666666666666,1542
1.0,1543
0.9786666666666668,1544
1.0,1545
1.007114974810136,1546
1.0,1547
1.0737746238764103,1548
1.0,1549
1.0,1550
1.001111111111111,1551
1.079377344877345,1552
1.0014285714285713,1553
1.0,1554
1.0,1555
1.0,1556
1.0,1557
1.0,1558
1.4657925256288258,1559
1.0,1560
1.0,1561
1.0,1562
1.0,1563
4.732651338813963,1564
1.1149523809523811,1565
1.0041303418803418,1566
1.0,1567
1.0,1568
1.0,1569
1.1333921406337044,1570
1.0,1571
1.0,1572
1.0,1573
1.0,1574
1.0,1575
1.290495001231219,1576
1.0,1577
1.0,1578
1.0,1579
0.99,1580
9.345,1581
1.4291687253845928,1582
1.086558812876151,1583
1.222714285714286,1584
1.0,1585
1.0,1586
1.0272294372294373,1587
1.0,1588
1.0,1589
1.0108333333333335,1590
1.0,1591
1.364666666666667,1592
0.9908804363850803,1593
1.0,1594
1.6,1595
14.801693310651762,1596
1.1255476190476192,1597
1.0,1598
1.0,1599
1.0,1600
1.0,1601
1.0,1602
1.0,1603
1.006,1604
1.021388888888889,1605
2.8662587412586067,1606
4.478398198615596,1607
1.0,1608
1.0,1609
1.006,1610
1.006,1611
1.0,1612
1.0465732459472463,1613
1.4336666666666666,1614
1.014,1615
1.0071904761904762,1616
1.0,1617
1.0,1618
1.0049902592811868,1619
1.0,1620
1.0800467012347823,1621
1.0,1622
1.0,1623
1.02,1624
6.416148023780062,1625
1.0641666666666665,1626
1.0,1627
1.0155,1628
1.0,1629
1.0,1630
1.0,1631
1.0,1632
1.2585712898212897,1633
1.0,1634
1.0,1635
1.0,1636
1.00177505672636,1637
1.0,1638
1.627714365699659,1639
1.0,1640
9.817875809727564,1641
1.0,1642
1.0271088911088913,1643
1.0,1644
0.9636666666666668,1645
1.0,1646
1.0,1647
1.0,1648
1.0,1649
4.095841890844731,1650
1.0,1651
1.0,1652
1.0,1653
1.0,1654
1.0500980392156862,1655
1.0,1656
1.0,1657
1.0,1658
1.0,1659
1.0961362517264157,1660
1.0,1661
1.0266666666666666,1662
1.0135425685425685,1663
1.0,1664
1.0,1665
1.0,1666
1.0,1667
1.0,1668
1.0,1669
1.0010526315789474,1670
1.0,1671
1.0,1672
1.0,1673
1.0,1674
1.0,1675
1.0,1676
1.0532353277923108,1677
1.0,1678
1.0,1679
1.0,1680
1.0,1681
1.0,1682
1.0,1683
1.0020192307692308,1684
1.0,1685
1.0,1686
1.0,1687
1.0,1688
1.0,1689
1.0037922077922077,1690
1.0,1691
1.0,1692
1.0,1693
1.0,1694
1.0,1695
1.0355238095238095,1696
1.0,1697
1.2109672549672552,1698
1.0,1699
1.0,1700
1.385304892608552,1701
1.0,1702
1.0,1703
0.19614285714285717,1704
0.955,1705
1.0333333333333332,1706
1.0,1707
1.0,1708
1.0,1709
1.0,1710
1.0,1711
1.001,1712
1.0,1713
1.0,1714
1.0,1715
1.0,1716
1.0375333333333332,1717
1.0,1718
1.0,1719
1.0,1720
1.0,1721
1.0,1722
1.0,1723
1.1887500000000002,1724
1.0,1725
1.026236333111333,1726
1.0,1727
1.0,1728
1.0,1729
1.0,1730
1.0,1731
1.0,1732
1.0,1733
1.0013650793650795,1734
1.0,1735
1.03,1736
1.047938492063492,1737
1.0,1738
1.0,1739
1.0068015873015874,1740
1.1154204545454547,1741
1.0,1742
1.0,1743
1.0,1744
1.0,1745
1.0,1746
1.0,1747
1.0,1748
1.0,1749
1.3511868686868689,1750
1.0,1751
1.0,1752
1.0,1753
1.0,1754
1.0,1755
1.0,1756
1.0,1757
1.0,1758
1.0,1759
1.0,1760
1.0,1761
1.0607485127388383,1762
1.005631313131313,1763
1.0,1764
1.0,1765
1.0,1766
1.0,1767
1.0,1768
1.0045,1769
1.0,1770
1.0,1771
